ID;Text;Question;Answer
3449;Para ello, gestiona una importante red de emisoras que conecta el tejido empresarial y las instituciones de los territorios con los oyentes, gracias a formatos de gran atractivo y con un marcado componente local.;¿Qué medida permite gestionar una importante red de emisoras quee conecta el tejido empresarial y las instituciones de los territorios con los oyentes?;formatos de gran atractivo y con un marcado componente local
327;CIE Automotive se compromete a reducir de manera continua la huella de carbono global de todas sus actividades empresariales. En esta línea, en 2015 desarrolló un plan específico que se lanzará en 2016, en virtud del cual se pretende extender a la cadena de suministro un objetivo de sensibilización, control y reducción de emisiones.;¿Qué se pretende conseguir con el plan específico que se lanzará en 2016?;cual se pretende extender a la cadena de suministro un objetivo de sensibilización, control y reducción de emisiones
2308;La situación ha sido bien diferente en los países emergentes que, salvo excepciones positivas como la India, han afrontado un año muy convulso como consecuencia de importantes desequilibrios internos, elevados déficit fiscales, de la depreciación de sus divisas y sobre todo de la drástica caída de los precios de las materias primas.;¿De qué es culpa que la situación haya sido diferente en los países emergentes que han afrontado un año convulso (salvo excepciones positivas como la India)?;importantes desequilibrios internos, elevados déficit fiscales, de la depreciación de sus divisas y sobre todo de la drástica caída de los precios de las materias primas
3299;La tienda electrónica hace las veces de portal de entrada, pues redirige a los clientes a los comercios virtuales para posteriormente recompensarlos por sus compras. En 2016, se registraron 610.000 compras.;¿Qué implica el hecho de que la tienda electrónica haga las veces de portal de entrada?;redirige a los clientes a los comercios virtuales para posteriormente recompensarlos por sus compras
1956;Además, aumentamos nuestra participación en el inglés Atom Bank, por lo que nos mantenemos como principal accionista de la entidad.;¿Qué efecto tiene que aumenten su participación en el inglés Atom Bank';nos mantenemos como principal accionista de la entidad
1655;Contamos además con un laboratorio de Experiencia de Usuario, gracias al cual Telefónica puede conocer y entender al cliente, así como trabajar en el diseño de nuevos productos y servicios.;¿Qué supone que cuenten con un laboratorio de Experiencia de Usuario?;Telefónica puede conocer y entender al cliente, así como trabajar en el diseño de nuevos productos y servicios
2384;Gracias a esta herramienta, los clientes pueden buscar candidatos de diferentes maneras, con el objetivo de mejorar la eficiencia del proceso de selección manteniendo, al mismo tiempo, perfiles competenciales adecuados.;¿Qué se ha conseguido gracias a esta herramienta?;los clientes pueden buscar candidatos de diferentes maneras, con el objetivo de mejorar la eficiencia del proceso de selección manteniendo, al mismo tiempo, perfiles competenciales adecuados
3592;Con todo, los créditos del sistema (excluyendo la inversión de Corpbanca en Colombia) crecieron el 11% interanual, apoyado en los particulares, dado que las empresas desaceleran en línea con la inversión.;¿Que supone que las empresas desaceleren en línea con la inversión?;los créditos del sistema (ex banca Colombia) crecieron el 11% interanual, apoyado en los particulares
1204;Para Indra la Responsabilidad Social Corporativa debe estar integrada en toda la organización de forma alineada con sus actividades y objetivos, por ello cuenta con un sistema de gestión de la responsabilidad implementado de forma descentralizada en las distintas unidades de gestión e integrado en la compañía.;¿En qué se refleja que para Indra la Responsabilidad Social Corporativa deba estar integrada en toda la organización de forma alineada con sus actividades y objetivos?;cuenta con un sistema de gestión de la responsabilidad implementado de forma descentralizada en las distintas unidades de gestión e integrado en la compañía
3524;Santander Trade es un portal único en el sistema financiero que ayuda a internacionalizar la actividad de las empresas gracias a la aproximación de oportunidades de negocio a la comunidad empresarial.;¿Qué permite afirmar que Santander Trade sea un portal único en el sistema financiero que ayuda a internacionalizar la actividad de las empresas?;la aproximación de oportunidades de negocio a la comunidad empresarial
1466;Esta contabilización se ha venido aplicando dado que el Grupo ha cumplido con los requisitos detallados en la Nota 2.2.o sobre normas de registro y valoración para poder clasificar los instrumentos financieros como cobertura contable.;¿Cuál es la razón de que se haya venido aplicando esta contabilización?;el Grupo ha cumplido con los requisitos detallados en la Nota 2.2.o sobre normas de registro y valoración para poder clasificar los instrumentos financieros como cobertura contable
1143;Se trata también de una fórmula beneficiosa para los accionistas, ya que Bankia ha evitado así tener que hacer frente a las costas que eventualmente pudieran imponerle los tribunales y que se estimaban en unos 100 millones de euros.;¿En qué consiste la fórmula beneficiosa para los accionanistas de Bankia?;Bankia ha evitado así tener que hacer frente a las costas que eventualmente pudieran imponerle los tribunales y que se estimaban en unos 100 millones de euros
3479;Bankinter siguió pagando todos sus dividendos en efectivo y de forma trimestral, gracias al sólido crecimiento del negocio y a su buena situación en términos de solvencia, que le permitieron evitar las restricciones marcadas en los últimos años por los supervisores para la preservación del capital.;¿A qué se debe que Bankinter siguiera pagando todos sus dividendos en efectivo y de forma trimestral?;sólido crecimiento del negocio y su buena situación en términos de solvencia
3795;En mayo, British Airways sufrió un fallo eléctrico en su centro de datos primarios que ocasionó graves interrupciones en los vuelos y contratiempos para los clientes. La Dirección ha identificado las los siguientes: interrupciones persistentes en el causas del incidente y ha revisado sus operaciones de negocio y control del tráfico aéreo a causa de conflictos laborales, guerras, conflictos civiles o terrorismo, fallo grave del sistema de transporte público, pérdida total o parcial del uso de terminales y condiciones climatológicas adversas o pandemias. planes de continuidad para aumentar la resiliencia.;¿Por qué se han revisado las operaciones de negocio y control del tráfico aéreo?;conflictos laborales, guerras, conflictos civiles o terrorismo, fallo grave del sistema de transporte público, pérdida total o parcial del uso de terminales y condiciones climatológicas adversas o pandemias
2707;Los activos ponderados por riesgo de mercado y operacional también crecen debido a una mayor actividad.;¿Qué ha supuesto una mayor actividad?;Los activos ponderados por riesgo de mercado y operacional también crecen
3086;Storstockholms Lokaltrafik AB, empresa responsable de la red de transportes de Estocolmo, ha firmado dos ampliaciones durante el pasado año, adquiriendo 20 nuevos tranvías: 10 de cuatro módulos y otros 10 de tres módulos, con lo que dispondrá de 42 tranvías Urbos en su flota para la capital sueca.;¿Por qué se podrá disponer de 42 tranvías Urbos en su flota para la capital sueca?;Storstockholms Lokaltrafik AB, empresa responsable de la red de transportes de Estocolmo, ha firmado dos ampliaciones durante el pasado año, adquiriendo 20 nuevos tranvías: 10 de cuatro módulos y otros 10 de tres módulos
1156;En relación a las acciones de radio, en el mes de febrero Herrera en la onda se desplazó a la fábrica Ford de Almussafes, Valencia, con motivo de la visita del Presidente Mundial de Ford, Mark Fields.;¿Qué motivó el desplazamiento en el mes de febrero de Herrera en la onda a la fábrica Ford de Almussafes, Valencia? ;la visita del Presidente Mundial de Ford, Mark Fields
2805;La acogida fue excelente, en parte como consecuencia del trasvase de dinero desde los fondos de inversión monetarios, cuya rentabilidad se vio perjudicada por la política de tipos de interés cero.;La acogida fue excelente, ¿a qué se debió?;trasvase de dinero desde los fondos de inversión monetarios, cuya rentabilidad se vio perjud la política
